"","YEAR","STATENAME","population.16","p.16_25","p.26_35","p.36_45","p.46_55","p.56_65","p.66_plus","popshare.16.25","popshare.26.35","popshare.36.45","popshare.46.55","popshare.56.65","popshare.66.plus","t.unemp.rate","t_1.unemp.rate","t_2.unemp.rate","t_3.unemp.rate","p1.pop","p1.pop.female","p1.y1.raw","p1.y1.notemployed.rate","p1.y1.raw.female","p1.y1.notemployed.rate.female","p1.y2.raw","p1.y2.unemployed.rate","p1.y2.raw.female","p1.y2.unemployed.rate.female","p1.y3.raw","p1.y3.idle.rate","p1.y3.raw.female","p1.y3.idle.rate.female","p1.y4.raw","p1.y4.cfw.rate","p1.y4.raw.female","p1.y4.cfw.rate.female","p1.disab.raw","p1.disab.rate","p1.disab.raw.female","p1.disab.rate.female","p1.marry.raw","p1.marriage.rate","p1.marry.raw.female","p1.marriage.rate.female","p1.cohab.raw","p1.cohab.rate","p2all.pop","p2.y1.all.raw","p2.y1.notemployed.rate.all","p2.marry.raw.all","p2.marriage.rate.all","p2.pop","p2.y1.raw","p2.y1.notemployed.rate","p2.y2.raw","p2.y2.unemployed.rate","p2.y2.raw.female","p2.y2.unemployed.rate.female","p2.y3.raw","p2.y3.idle.rate","p2.y4.raw","p2.y4.cfw.rate","p2.disab.raw","p2.disab.rate","p2.marry.raw","p2.marriage.rate","p2.cohab.raw","p2.cohab.rate","p3.pop","p3.pop.female","p3.y1.raw","p3.y1.notemployed.rate","p3.y1.raw.female","p3.y1.notemployed.rate.female","p3.y2.raw","p3.y2.unemployed.rate","p3.y2.raw.female","p3.y2.unemployed.rate.female","p3.y3.raw","p3.y3.idle.rate","p3.y3.raw.female","p3.y3.idle.rate.female","p3.y4.raw","p3.y4.cfw.rate","p3.y4.raw.female","p3.y4.cfw.rate.female","p3.disab.raw","p3.disab.rate","p3.marry.raw","p3.marriage.rate","p3.marry.raw.female","p3.marriage.rate.female","p3.cohab.raw","p3.cohab.rate","p4.pop","p4.y1.raw","p4.y1.notemployed.rate","p4.y2.raw","p4.y2.unemployed.rate","p4.y3.raw","p4.y3.idle.rate","p4.y4.raw","p4.y4.cfw.rate","p4.disab.raw","p4.disab.rate","p4.marry.raw","p4.marriage.rate","p4.cohab.raw","p4.cohab.rate","p1.pop.w","p1.y1.raw.w","p1.y1.notemployed.rate.w","p1.y2.raw.w","p1.y2.unemployed.rate.w","p1.y3.raw.w","p1.y3.idle.rate.w","p1.y4.raw.w","p1.y4.cfw.rate.w","p1.disab.raw.w","p1.disab.rate.w","p1.marry.raw.w","p1.marriage.rate.w","p1.cohab.raw.w","p1.cohab.rate.w","p2.pop.w","p2.y1.raw.w","p2.y1.notemployed.rate.w","p2.y2.raw.w","p2.y2.unemployed.rate.w","p2.y3.raw.w","p2.y3.idle.rate.w","p2.y4.raw.w","p2.y4.cfw.rate.w","p2.disab.raw.w","p2.disab.rate.w","p2.marry.raw.w","p2.marriage.rate.w","p2.cohab.raw.w","p2.cohab.rate.w","p3.pop.w","p3.y1.raw.w","p3.y1.notemployed.rate.w","p3.y2.raw.w","p3.y2.unemployed.rate.w","p3.y3.raw.w","p3.y3.idle.rate.w","p3.y4.raw.w","p3.y4.cfw.rate.w","p3.disab.raw.w","p3.disab.rate.w","p3.marry.raw.w","p3.marriage.rate.w","p3.cohab.raw.w","p3.cohab.rate.w","p4.pop.w","p4.y1.raw.w","p4.y1.notemployed.rate.w","p4.y2.raw.w","p4.y2.unemployed.rate.w","p4.y3.raw.w","p4.y3.idle.rate.w","p4.y4.raw.w","p4.y4.cfw.rate.w","p4.disab.raw.w","p4.disab.rate.w","p4.marry.raw.w","p4.marriage.rate.w","p4.cohab.raw.w","p4.cohab.rate.w","p1.pop.b","p1.y1.raw.b","p1.y1.notemployed.rate.b","p1.y2.raw.b","p1.y2.unemployed.rate.b","p1.y3.raw.b","p1.y3.idle.rate.b","p1.y4.raw.b","p1.y4.cfw.rate.b","p1.disab.raw.b","p1.disab.rate.b","p1.marry.raw.b","p1.marriage.rate.b","p1.cohab.raw.b","p1.cohab.rate.b","p2.pop.b","p2.y1.raw.b","p2.y1.notemployed.rate.b","p2.y2.raw.b","p2.y2.unemployed.rate.b","p2.y3.raw.b","p2.y3.idle.rate.b","p2.y4.raw.b","p2.y4.cfw.rate.b","p2.disab.raw.b","p2.disab.rate.b","p2.marry.raw.b","p2.marriage.rate.b","p2.cohab.raw.b","p2.cohab.rate.b","p3.pop.b","p3.y1.raw.b","p3.y1.notemployed.rate.b","p3.y2.raw.b","p3.y2.unemployed.rate.b","p3.y3.raw.b","p3.y3.idle.rate.b","p3.y4.raw.b","p3.y4.cfw.rate.b","p3.disab.raw.b","p3.disab.rate.b","p3.marry.raw.b","p3.marriage.rate.b","p3.cohab.raw.b","p3.cohab.rate.b","p4.pop.b","p4.y1.raw.b","p4.y1.notemployed.rate.b","p4.y2.raw.b","p4.y2.unemployed.rate.b","p4.y3.raw.b","p4.y3.idle.rate.b","p4.y4.raw.b","p4.y4.cfw.rate.b","p4.disab.raw.b","p4.disab.rate.b","p4.marry.raw.b","p4.marriage.rate.b","p4.cohab.raw.b","p4.cohab.rate.b","STATEFIP","time.indicator","pctexfel","pctexpris","pctexfel.b","pctexpris.b","ssdi.rate","ssi.rec","ssi.rate","fed.wage","state.wage","TANF.2","TANF.3","TANF.4","effective.wage","TANF.mu","z_labor_unemployment_compensatio"
"1",1980,"Alabama",2754808.23,652936.52,515852.26,443476.19,358964,352468.3,431110.96,23.7017050003513,18.725523409664,16.098259950385,13.0304533030962,12.7946583054894,15.6494000310141,6.92983465923358,6.30423829959287,6.64989703776434,8.33840327040003,604462.53,654418.35,76069.98,12.5847304381299,284091.39,43.4112811781638,20223.42,3.68626163033497,26161.48,6.59829577881262,54309.29,8.98472399935195,255141.5,38.9875222783713,NA,NA,NA,NA,NA,NA,NA,NA,458136.11,75.7923092437177,497574.08,76.0330268856306,NA,NA,2171107.2,779270.31,35.8927606154132,1483257.13,68.3180052095078,981998.15,206722.59,21.051219903011,36737.14,4.5242075647339,57899.77,9.78668706768004,141519.04,14.4113346853047,NA,NA,NA,NA,667602.67,67.984106691036,NA,NA,655394.82,684072.57,81907.63,12.4974484845639,287327,42.0024150361708,20223.42,3.40627566012337,27889.36,6.56784405371456,57532.03,8.77822470430877,256649.23,37.5178367406253,NA,NA,NA,NA,NA,NA,505315.2,77.1008840137003,516406.99,75.4900887196807,NA,NA,1339467.39,369234.63,27.5657797089036,48112.78,4.72460261376507,314181.26,23.455685621432,NA,NA,NA,NA,1021722.19,76.2782429514764,NA,NA,437810.09,46066.47,10.5220210890982,13489.66,3.32886282192815,31039.54,7.08972696357912,NA,NA,NA,NA,364803.17,83.3245231968043,NA,NA,710068.61,132016.48,18.5920737997417,21164.77,3.53207160879475,90933.6,12.806311773168,NA,NA,NA,NA,533080.08,75.0744466791737,NA,NA,486583.72,51904.12,10.6670482111485,13489.66,3.00994762559128,34262.28,7.04139464427622,NA,NA,NA,NA,409823.6,84.2246838837929,NA,NA,978507.19,257711.73,26.33723416994,27839.03,3.71864112218501,224660.46,22.9595103946043,NA,NA,NA,NA,821761.72,83.9811631838903,NA,NA,163446.07,30003.51,18.3568255877917,6733.76,4.803778555465,23269.75,14.2369590165123,NA,NA,0,0,91793.12,56.161105617284,NA,NA,268723.17,74706.11,27.8003977104021,15572.37,7.42994052705807,50585.44,18.824368587197,NA,NA,0,0,132982.77,49.4869013341872,NA,NA,165604.73,30003.51,18.1175441063791,6733.76,4.73092419024473,23269.75,14.0513800541808,NA,NA,0,0,93951.78,56.7325462261857,NA,NA,357753.83,111522.9,31.1730834579744,20273.75,7.60727729059017,89520.8,25.0230165250782,NA,NA,0,0,198420.65,55.4629002853722,NA,NA,1,"1980-1984",4.22,0.98,6.88,1.7,NA,134100,0.0486785245301812,3.1,3.1,89,118,148,3.1,118.333333333333,"255.255996704102"
"2",1980,"Alaska",271728.8,80340.14,90037.81,48788.38,31142.83,13242.69,8176.95,29.5662955122902,33.1351737467652,17.9548064099205,11.4609971412673,4.87349519079317,3.00923199896367,9.44302461784222,10.914563100134,12.70680266251,10.2449277535826,82482.65,77621.57,15063.22,18.2622890995864,32862.8,42.3372008579574,7609.26,10.1418004232781,3860.27,7.93983180252017,7246.24,8.78516875973311,27900.12,35.9437718149736,NA,NA,NA,NA,NA,NA,NA,NA,57413.92,69.6072689226158,58240.35,75.0311414726602,NA,NA,247997.93,77388.28,31.2052120757621,159143.79,64.1714186888576,112406.56,25606.46,22.7802185210543,10200.23,10.5156652559842,6635.87,9.35823741281128,12352.39,10.9890294658959,NA,NA,NA,NA,68532.92,60.9687904335832,NA,NA,95138.7,85214.35,15758.39,16.5635960970667,34041.4,39.9479665103354,8093.36,9.25233844652911,3860.27,7.01443600792394,7246.24,7.61650096122819,29078.72,34.1242056062154,NA,NA,NA,NA,NA,NA,67047.06,70.4729621069029,64139.99,75.2690010543999,NA,NA,180353.05,49799.79,27.6123913623862,11953.63,8.38810670838442,36324.96,20.1410289429538,NA,NA,NA,NA,131187.05,72.7390249291598,NA,NA,67568.28,9639.26,14.265954379777,6219.08,9.69487794650192,3212.46,4.75439066970478,NA,NA,NA,NA,47972.05,70.9978853982964,NA,NA,91835.19,16872.27,18.3723363560308,8504.92,10.1894574005988,6309.26,6.8701986678527,NA,NA,NA,NA,57337.33,62.435031712789,NA,NA,79919,10222.79,12.7914388318172,6591.54,8.64036493408181,3212.46,4.01964489045158,NA,NA,NA,NA,57493.55,71.9397765237303,NA,NA,149712.88,37110.68,24.7879006802888,10451.81,8.49367688220807,25579.42,17.0856508805388,NA,NA,NA,NA,110765.21,73.9850906615383,NA,NA,3695.79,1140.62,30.8626842975386,470.01,15.5365961694841,670.61,18.1452409363086,NA,NA,0,0,2099.36,56.8040933061673,NA,NA,5057.69,1267.23,25.055509531031,470.01,11.0318814590878,797.22,15.7625319068587,NA,NA,0,0,3085.78,61.0116476098772,NA,NA,3889.48,1140.62,29.3257710542283,470.01,14.601708052826,670.61,17.2416364141222,NA,NA,0,0,2099.36,53.9753386056748,NA,NA,7226.4,1563.77,21.6396822760987,470.01,7.66407289519685,1093.76,15.13561386029,NA,NA,0,0,4070.56,56.3290158308425,NA,NA,2,"1980-1984",1.63,0.34,3.27,0.98,NA,3100,0.0114084337030157,3.1,3.6,400,457,514,3.6,457,"200.283996582031"
"3",1980,"Arizona",1795059.89,456802.88,384970.43,271301.57,238752.82,207106.77,236125.42,25.4477793495793,21.4461050656087,15.1137893232075,13.30054898614,11.537596664811,13.1541806106536,6.67773099626282,5.29937977911494,5.3358656648761,8.27098978514939,383396.91,425290.4,31565.82,8.23319624563484,187442,44.0738845739288,11978.42,3.29249776895607,9887.07,3.9909787645669,13898.11,3.62499270012374,176081.66,41.4026886099475,NA,NA,NA,NA,NA,NA,NA,NA,303277.6,79.1027762847645,327694.08,77.0518403425048,NA,NA,1469473.16,467231.79,31.7958709773236,1016798.7,69.1947786239253,632178.81,110119.49,17.4190416157732,27050.03,4.92616452442487,23232.57,5.85344700916151,62169.7,9.83419548655862,NA,NA,NA,NA,429345.56,67.9152089896844,NA,NA,454955.47,457013.13,36516.82,8.02646025994588,189422.84,41.448008288077,14399,3.32665145927116,10576.07,3.8020665043753,15073.92,3.31327371445825,177373.5,38.8114669703253,NA,NA,NA,NA,NA,NA,362421.54,79.6608819759877,350532.33,76.7007131720701,NA,NA,911968.6,225939.66,24.7749385231027,24975.07,3.51264826199785,192447.42,21.1024173420006,NA,NA,NA,NA,712953.87,78.1774580835349,NA,NA,366341.16,30614.95,8.35695066314689,11027.55,3.18022506807136,13898.11,3.79376153091834,NA,NA,NA,NA,291108.06,79.4636507674977,NA,NA,608408.48,105126.68,17.278963633117,24662.3,4.67138471667739,60898.68,10.0095054559397,NA,NA,NA,NA,412107.21,67.7352837028176,NA,NA,434080.44,33968.6,7.82541595285887,11850.78,2.87666390703118,15073.92,3.47260982319314,NA,NA,NA,NA,348030.07,80.1764000239218,NA,NA,869782.25,208793.86,24.0053024765681,20822.03,3.05393249930091,179454.66,20.6321363766621,NA,NA,NA,NA,686436.68,78.9205206245586,NA,NA,8442.15,0,0,0,0,0,0,NA,NA,0,0,5301.51,62.7981023791333,NA,NA,11114.79,0,0,0,0,0,0,NA,NA,0,0,7974.15,71.7435956954652,NA,NA,8654.64,0,0,0,0,0,0,NA,NA,0,0,5514,63.711488866088,NA,NA,17042.94,5695.15,33.4164762652453,0,0,5695.15,33.4164762652453,NA,NA,0,0,6964.61,40.8650737490128,NA,NA,4,"1980-1984",2.5,0.52,13.58,6.46,NA,29600,0.0164897005191286,3.1,3.1,156,202,244,3.1,200.666666666667,"245.085998535156"
"4",1980,"Arkansas",1613090.49,384355.5,304616.44,238704.93,235855.85,201885.78,247671.99,23.8272745628796,18.8840267727324,14.7979875574122,14.6213651039502,12.5154652669237,15.3538807361018,6.81558980194825,6.49150647616328,5.02934640271588,6.83558400297535,351103.67,403122.52,47086.56,13.4110133340389,164118.51,40.7118188286777,15901.85,4.97058692613905,10777.79,4.31488202903494,26711.75,7.60793813405596,151752.43,37.644245228473,NA,NA,NA,NA,NA,NA,NA,NA,292155.78,83.2106881708186,319177.32,79.1762563897447,NA,NA,1279208,430669.98,33.6669235964753,905172.15,70.7603571897612,569182.69,123358.41,21.6729025965284,32358.96,6.76706276865747,20735.04,5.40068696293091,67535.02,11.8652624520257,NA,NA,NA,NA,412299.7,72.4371466742954,NA,NA,375547.33,411232.64,47086.56,12.5381160345355,164843.52,40.0852228072169,15901.85,4.61776310100092,10777.79,4.19097075902961,26711.75,7.11275193994855,152477.44,37.0781463261282,NA,NA,NA,NA,NA,NA,310021.47,82.5519036442091,323118.14,78.5730772732437,NA,NA,786779.97,211930.08,26.9363847684124,26679.64,4.43530012566465,179189.19,22.7750065879283,NA,NA,NA,NA,633139.61,80.4722583367241,NA,NA,301348.31,34363.37,11.4032064755897,11821,4.2398666255102,19916.98,6.6092887662121,NA,NA,NA,NA,261894.46,86.9075588975428,NA,NA,484693.08,93711.7,19.3342351823962,23588.76,5.68993222714979,55214.79,11.3917017342191,NA,NA,NA,NA,374575.3,77.280925900572,NA,NA,324969.3,34363.37,10.5743434841383,11821,3.90871275914483,19916.98,6.12888048194091,NA,NA,NA,NA,278937.48,85.8350250315953,NA,NA,676413.65,168149.49,24.858973499426,17844.2,3.39173473692758,146809.23,21.7040608213628,NA,NA,NA,NA,564723.88,83.4879485356335,NA,NA,47737.08,12723.19,26.6526356450793,4080.85,10.4383607615756,6794.77,14.2337361229468,NA,NA,0,0,28243.04,59.1637360307752,NA,NA,80707.08,29044.56,35.9876233906616,8770.2,14.512337025373,11718.08,14.5192714195582,NA,NA,0,0,33941.87,42.0556288246335,NA,NA,48559.75,12723.19,26.2011027651502,4080.85,10.2232334212064,6794.77,13.9925967493655,NA,NA,0,0,29065.71,59.8555593881764,NA,NA,103182.86,40225.35,38.9845270813389,7074.47,10.1017706482096,30585.69,29.6422196477206,NA,NA,0,0,61633.05,59.7318682579645,NA,NA,5,"1980-1984",1.04,0.86,2.45,2.07,NA,77800,0.0482304002672534,3.1,2.55,133,161,188,3.1,160.666666666667,"384.975006103516"
"5",1980,"California",17150640.96,4229900.19,3943741.66,2551750.46,2267659.4,2019191.83,2138397.42,24.663219292301,22.9947187932969,14.8784553647376,13.2220096338604,11.7732732829596,12.4683236328446,6.13207039795498,6.67072336527605,7.91396315842139,8.71719149782046,3805659.59,4138673.65,409365.02,10.7567429592409,1610246.83,38.907315874012,163414.25,4.59066340150822,151923.26,5.66803796017571,207580.66,5.45452516419105,1392289.36,33.6409554785746,NA,NA,NA,NA,NA,NA,NA,NA,2642589.82,69.4384181639325,2899469.61,70.057942597141,NA,NA,14247017.86,4244592.83,29.7928511897015,8581862.94,60.236205389301,6185238.22,1143538.03,18.4881808804447,304750.98,5.70006103693639,278019.64,6.65702714223995,592385.16,9.57740250140277,NA,NA,NA,NA,3673679.8,59.3943138377619,NA,NA,4440600.6,4525952.83,455244.68,10.2518717850914,1678973.57,37.0965768549559,183874.59,4.41027641812973,157510.08,5.24249089197967,217756.04,4.90375198345918,1447575.99,31.983894759239,NA,NA,NA,NA,NA,NA,3082919.08,69.4257231780764,3115268.32,68.8312149289457,NA,NA,8966553.43,2134218.25,23.801991106855,341384.67,4.75882355511834,1665332.03,18.572710718794,NA,NA,NA,NA,6198187.4,69.125639504498,NA,NA,3276221.7,315708.16,9.63634909078345,131439.28,4.25101182494758,160773.68,4.90728939375501,NA,NA,NA,NA,2316969.98,70.7207934066245,NA,NA,5352411.99,932926.9,17.4300278405886,250665.61,5.36739874368508,490456.77,9.16328509308193,NA,NA,NA,NA,3247231.3,60.6685603811301,NA,NA,3842556.14,354442.58,9.22413536943145,146680.16,4.03544661125914,169498.09,4.41107647681629,NA,NA,NA,NA,2706567.66,70.436645852102,NA,NA,7716196.81,1802211.21,23.356211024379,271256.7,4.38554686855194,1438097.61,18.637388928912,NA,NA,NA,NA,5434633.25,70.4315012151692,NA,NA,307156.49,63672.09,20.7295278051914,25654.98,9.53222824545408,31712.83,10.3246491715021,NA,NA,0,0,148915.14,48.4818471522448,NA,NA,469865.53,128005.99,27.2431114493545,42976.65,11.167517795039,61388.42,13.0651039670861,NA,NA,0,0,197539.41,42.0416900980159,NA,NA,325918.79,65873.27,20.2115594501317,27856.16,9.67558091359522,31712.83,9.73028587888412,NA,NA,0,0,161882.49,49.6695787315607,NA,NA,661742.64,168454.42,25.4561833887567,46882.48,8.67919715008607,111309.65,16.8206857578348,NA,NA,0,0,309924.25,46.8345594293274,NA,NA,6,"1980-1984",3.54,0.5,10.01,1.72,NA,717500,0.0418351711561922,3.1,3.1,382,473,563,3.1,472.666666666667,"295.610992431641"
"6",1980,"Colorado",2047658.47,521319.99,533428.2,333438.05,251977.29,206206.05,201288.89,25.4593233020934,26.0506431035836,16.2838703272621,12.3056307334299,10.0703341412203,9.83019839241063,5.51118344393194,6.36552327201489,7.34136758395657,8.89575599187976,472263.83,522759.59,34305.72,7.26410066170005,177146.34,33.8867700160221,19880.61,4.34227362858257,8675.16,2.44861523977033,12604.49,2.66895095480846,163385.66,31.2544548441474,NA,NA,NA,NA,NA,NA,NA,NA,360073.52,76.2441451423455,395465.77,75.6496442274737,NA,NA,1745784.21,438498.59,25.1175710885826,1144266.8,65.5445726594125,768631.83,111309.39,14.4814962971284,31627.19,4.59063894119516,25848.75,4.99935778838295,43817.89,5.70076443490507,NA,NA,NA,NA,486514.17,63.2961257927609,NA,NA,553648.8,587118.68,35681.55,6.44479857989397,184107.28,31.3577622841092,19880.61,3.69632594615139,8675.16,2.10722448651226,13980.32,2.52512423037854,169058.13,28.7945411649992,NA,NA,NA,NA,NA,NA,419389.03,75.7500115596747,431160.47,73.4366806384018,NA,NA,1140767.48,219788.83,19.2667510122221,28555.77,3.00734437831121,183038.45,16.0452023053813,NA,NA,NA,NA,850549.5,74.5594097756013,NA,NA,445150.27,32200.07,7.23352812972572,18497.16,4.2872344844108,12604.49,2.83151350217085,NA,NA,NA,NA,338701.46,76.0869941739,NA,NA,733993.73,104052.93,14.1762695983793,30243.74,4.58110394405782,43817.89,5.96979077736809,NA,NA,NA,NA,465142.11,63.3714010063819,NA,NA,522745.37,33575.9,6.42299328256126,18497.16,3.64356428154437,13980.32,2.67440340982838,NA,NA,NA,NA,394227.1,75.4147473367387,NA,NA,1081511.1,206434.55,19.087603446696,25974.51,2.88269013300978,174130.53,16.1006697018644,NA,NA,NA,NA,808591.91,74.7650125828575,NA,NA,17399,1383.45,7.95131904132421,1383.45,7.95131904132421,0,0,NA,NA,0,0,14660.97,84.2632909937353,NA,NA,19177.57,1383.45,7.21389623398585,1383.45,7.21389623398585,0,0,NA,NA,0,0,14660.97,76.448528150334,NA,NA,18275.05,1383.45,7.57015712679309,1383.45,7.57015712679309,0,0,NA,NA,0,0,15537.02,85.0176606903948,NA,NA,35255.82,4743.42,13.4542892492644,2581.26,7.79986257186422,2162.16,6.13277467379854,NA,NA,0,0,26426.48,74.956361814872,NA,NA,8,"1980-1984",3.55,0.7,11.46,2.91,NA,30500,0.0148950620656969,3.1,1.9,229,290,351,3.1,290,"373.199005126953"
"7",1980,"Connecticut",2404666.55,518567.57,465702.76,403240.52,356536.52,349619.95,310999.23,21.5650510878525,19.3666252811642,16.769082598999,14.8268590503744,14.5392279025131,12.9331540790967,4.14643866172081,5.56920316565087,5.53511542454113,8.62767625443782,509337.57,565369.44,37467.82,7.35618619298003,189969.6,33.600967183511,15045.02,3.08986724719811,9971.96,2.58762057836095,20665.25,4.05727973296767,178377.88,31.5506759615447,NA,NA,NA,NA,NA,NA,NA,NA,361579.71,70.9901902582996,422706.83,74.7664801266938,NA,NA,1962281.41,488944.59,24.917149370538,1258652.17,64.1422868089037,855710.95,125733.76,14.6934849904632,34009.59,4.45159404459852,25163.07,4.10477728484591,66334.77,7.75200667935826,NA,NA,NA,NA,541537.54,63.2851011197181,NA,NA,598054.05,622110.97,41312.6,6.90783717625522,194325.61,31.2364866351738,15045.02,2.63123050113445,11529.2,2.62436100456129,20665.25,3.4554151083836,181176.65,29.1228830123346,NA,NA,NA,NA,NA,NA,427134.45,71.4207102184159,465717.23,74.8607969410988,NA,NA,1220165.02,235638.21,19.3119951922569,26574.22,2.62824576491629,201841.9,16.5421804994869,NA,NA,NA,NA,892851.68,73.1746661611394,NA,NA,478188.01,35838.35,7.49461493189676,15045.02,3.28928618059134,19035.78,3.98081499366745,NA,NA,NA,NA,344557.51,72.0548200277962,NA,NA,800005.1,113899.99,14.2374079865241,32433.51,4.51381583358734,58759.88,7.34493817601913,NA,NA,NA,NA,512680.15,64.0846102106099,NA,NA,562205.33,39683.13,7.05847630437798,15045.02,2.79872347871211,19035.78,3.38591240321396,NA,NA,NA,NA,406320.83,72.2726748250501,NA,NA,1135630.87,222539.41,19.5961043221729,24989.8,2.66392700350927,190327.52,16.7596289452751,NA,NA,NA,NA,840408.5,74.0036681109241,NA,NA,30046.32,1629.47,5.42319325627897,0,0,1629.47,5.42319325627897,NA,NA,0,0,17022.2,56.6531941349223,NA,NA,50254.76,10281.9,20.4595544780236,1576.08,3.79330976915416,6023.02,11.9849741596617,NA,NA,0,0,26061.41,51.858590111663,NA,NA,31458.09,1629.47,5.17981225179278,0,0,1629.47,5.17981225179278,NA,NA,0,0,18433.97,58.5985035963722,NA,NA,74837.88,11963.14,15.9854073899474,1584.42,2.45802148212915,10378.72,13.8682709879008,NA,NA,0,0,45893.55,61.323957867326,NA,NA,9,"1980-1984",1.68,0.64,7.93,3.6,NA,23400,0.00973107893067336,3.1,3.12,383,475,553,3.12,470.333333333333,"285.463989257812"
"8",1980,"Delaware",437094.14,114980.65,77457.8,73372.13,60330.34,58878.42,52074.8,26.3056946954265,17.7210794910222,16.7863449278913,13.8025963926215,13.4704208114069,11.9138636816316,6.67559047976802,12.5675266696755,10.6860273111523,8.56120724191586,87095.4,100713.07,8881.25,10.1971516291331,44624.37,44.3084199498635,5419.51,6.48005838797441,3359.86,5.65170964612095,3461.74,3.97465308156344,40446.55,40.1601798058584,NA,NA,NA,NA,NA,NA,NA,NA,70548.4,81.0012928352129,77720.85,77.1705698178002,NA,NA,357393.01,112623.16,31.5124126238507,239479.58,67.007348576851,153184.57,28675.28,18.7194310758584,8739.77,6.55897309894719,6842.19,6.77637043631503,13537.89,8.8376329286951,NA,NA,NA,NA,104981.31,68.5325617325557,NA,NA,102209.68,109312.8,9657.89,9.44909523246722,47416.28,43.3766951354279,5586.91,5.69287141565967,3359.86,5.14870729881124,3678.6,3.59907202527197,43238.46,39.5548005357104,NA,NA,NA,NA,NA,NA,81321.82,79.5637164699077,83152.57,76.0684659070118,NA,NA,211522.48,57074.17,26.9825552347911,8946.77,5.47554430647484,46917.06,22.1806495460908,NA,NA,NA,NA,164474.39,77.7574043193896,NA,NA,72026.49,5852.65,8.12569097841641,3358.26,4.82979803572738,2494.39,3.46315640259577,NA,NA,NA,NA,60760.83,84.3590045828972,NA,NA,128796.48,20332.08,15.7862078218287,5554.18,4.87129378387277,9458.95,7.34410598798974,NA,NA,NA,NA,91549.42,71.0806848137465,NA,NA,86166.05,6629.29,7.69362179187743,3525.66,4.24459099554287,2711.25,3.1465408940064,NA,NA,NA,NA,71039.21,82.4445474754848,NA,NA,176073.05,47412.76,26.92789157682,6885.52,5.07984717491452,39601.31,22.4914091054821,NA,NA,NA,NA,143807.29,81.6747878224407,NA,NA,14200.26,3028.6,21.327778505464,2061.25,15.5766947708403,967.35,6.81219921325384,NA,NA,0,0,8918.92,62.8081457663451,NA,NA,23310.58,8343.2,35.7914732280364,3185.59,17.5485884678926,4078.94,17.4982347071587,NA,NA,0,0,12563.24,53.895012479312,NA,NA,15174.98,3028.6,19.9578516742691,2061.25,14.5080495480245,967.35,6.37463772604643,NA,NA,0,0,9413.96,62.036061991515,NA,NA,33704.19,8784.82,26.0644744763188,2061.25,7.63974289693862,6439.16,19.1049243432345,NA,NA,0,0,19370.98,57.4735070031352,NA,NA,10,"1980-1984",0.5,0.43,1.53,1.4,NA,7200,0.0164724239954349,3.1,2,197,266,312,3.1,258.333333333333,"377.897003173828"
"9",1980,"Florida",6996135.77,1466068.8,1234942.49,1035402.8,889562.53,949148.38,1421010.77,20.9554080737916,17.6517799339392,14.7996384581313,12.7150552711472,13.5667518642223,20.3113663987684,5.04655006394645,6.01687863772721,6.74344874721686,8.95808052221589,1352233.56,1620592.22,148934.79,11.0139841522643,569869.55,35.1642777848212,42874.86,3.44052056373557,46623.73,4.24877048851666,90781.78,6.7134689365349,501909.47,30.970744139448,NA,NA,NA,NA,NA,NA,NA,NA,990776.1,73.2695984856344,1125827.41,69.4701230887064,NA,NA,5252955.47,1637566.21,31.1741879281531,3343993.7,63.6592813150194,2314616.89,453075.78,19.5745473887041,82859.78,4.26145556845533,82083.53,5.10472545656161,303085.28,13.0944037136098,NA,NA,NA,NA,1464805.11,63.2849918415656,NA,NA,1514374.95,1682409.07,160227.67,10.5804490492926,583943.47,34.7087685398653,44393.04,3.17424098291281,49655.03,4.32489659209416,100556.48,6.64013096624452,512952.09,30.4891419778187,NA,NA,NA,NA,NA,NA,1110516.06,73.3316448479288,1177211.06,69.9717494984736,NA,NA,3196784.02,744171.14,23.2787431163398,94048.07,3.69299533178926,613508.57,19.1914300797837,NA,NA,NA,NA,2287727.12,71.5633932629581,NA,NA,1131454.64,120971.43,10.6916729777165,35856.04,3.42680827465853,71472.7,6.31688602205034,NA,NA,NA,NA,851465.78,75.2540800044799,NA,NA,1939916.13,356027.94,18.3527490953952,60547.37,3.68195455466799,246045.23,12.6832921379957,NA,NA,NA,NA,1283287.55,66.1517026511863,NA,NA,1285922.77,132264.31,10.2855562624496,37374.22,3.13796763326427,81247.4,6.31821769514199,NA,NA,NA,NA,965432.26,75.0770017082752,NA,NA,2648302.93,623980.1,23.5615077463967,75476.14,3.59444599594217,520685.81,19.66111218251,NA,NA,NA,NA,1977650.01,74.676125136485,NA,NA,206486.11,23051.53,11.1637194385617,7018.82,3.68532144871134,14397.25,6.97250289619965,NA,NA,0,0,128991.92,62.470022802018,NA,NA,346168.68,88920.57,25.6870638903554,22312.41,7.98124499124554,50533.68,14.5979930940026,NA,NA,0,0,165982.29,47.9483845852259,NA,NA,211161.71,23051.53,10.9165293272156,7018.82,3.597015307822,14397.25,6.81811584117215,NA,NA,0,0,131767.74,62.4013416068661,NA,NA,499688.61,100786.16,20.1697933438987,18571.93,4.44863945902501,73417.88,14.6927263361076,NA,NA,0,0,268194.03,53.6722319926404,NA,NA,12,"1980-1984",2.48,0.67,6.11,2.28,NA,173600,0.0248136979765903,3.1,3.1,150,195,230,3.1,191.666666666667,"259.864013671875"
