"","YEAR","STATENAME","population.16.b","p1.pop.b","p1.y1.raw.b","p1.y1.notemployed.rate.b","p1.y2.raw.b","p1.y2.unemployed.rate.b","p1.y3.raw.b","p1.y3.idle.rate.b","p1.y4.raw.b","p1.y4.cfw.rate.b","p1.marry.raw.b","p1.marriage.rate.b","p2.pop.b","p2.y1.raw.b","p2.y1.notemployed.rate.b","p2.y2.raw.b","p2.y2.unemployed.rate.b","p2.y3.raw.b","p2.y3.idle.rate.b","p2.y4.raw.b","p2.y4.cfw.rate.b","p2.marry.raw.b","p2.marriage.rate.b","p3.pop.b","p3.y1.raw.b","p3.y1.notemployed.rate.b","p3.y2.raw.b","p3.y2.unemployed.rate.b","p3.y3.raw.b","p3.y3.idle.rate.b","p3.y4.raw.b","p3.y4.cfw.rate.b","p3.marry.raw.b","p3.marriage.rate.b","p4.pop.b","p4.y1.raw.b","p4.y1.notemployed.rate.b","p4.y2.raw.b","p4.y2.unemployed.rate.b","p4.y3.raw.b","p4.y3.idle.rate.b","p4.y4.raw.b","p4.y4.cfw.rate.b","p4.marry.raw.b","p4.marriage.rate.b","p6.pop.b","p6.y1.raw.b","p6.y1.notemployed.rate.b","p6.y2.raw.b","p6.y2.unemployed.rate.b","p6.y3.raw.b","p6.y3.idle.rate.b","p6.y4.raw.b","p6.y4.cfw.rate.b","p6.marry.raw.b","p6.marriage.rate.b","p6.degree.raw.b","p6.degree.rate.b","p1.disab.raw.b","p1.disab.rate.b","p2.disab.raw.b","p2.disab.rate.b","p3.disab.raw.b","p3.disab.rate.b","p4.disab.raw.b","p4.disab.rate.b","p6.disab.raw.b","p6.disab.rate.b"
"11",1980,"Hawaii",3577.21333333333,801.5925,NA,NA,NA,NA,NA,NA,NA,NA,638.2175,79.6186965322156,1317.28666666667,358.1025,27.1848572570891,196.36,16.9928597853969,NA,NA,NA,NA,1052.3875,79.8905452116219,979.921666666667,178.329166666667,18.1983083681859,132.46,14.1812157239556,45.8691666666667,4.68090136456485,NA,NA,638.2175,65.1294406185528,1990.4475,777.1125,39.0420998293097,327.2625,21.2425698470885,449.85,22.600445377233,NA,NA,1648.74333333333,82.8327968124421,3577.21333333333,1658.445,46.3613669485745,877.305,31.3763229862831,494.230833333333,13.8160849599875,NA,NA,2800.54666666667,78.2885001733193,178.329166666667,4.98514206589114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1980,"Idaho",1174.23416666667,556.5725,26.9475,4.84168729141307,NA,NA,26.9475,4.84168729141307,NA,NA,440.5525,79.1545575823455,754.185833333333,26.9475,3.57305836426257,NA,NA,26.9475,3.57305836426257,NA,NA,440.5525,58.4143165422315,556.5725,26.9475,4.84168729141307,NA,NA,26.9475,4.84168729141307,NA,NA,440.5525,79.1545575823455,976.620833333333,26.9475,2.75925918025163,NA,NA,26.9475,2.75925918025163,NA,NA,791.8925,81.0849485257414,1071.00666666667,26.9475,2.51609078063629,NA,NA,26.9475,2.51609078063629,NA,NA,791.8925,73.9390822341598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1980,"Illinois",1098434.54666667,230185.230833333,65281.9008333333,28.3605948987235,26451.0825,13.8230846910834,33805.625,14.6862702170832,NA,NA,147869.473333333,64.2393401166554,380350.283333333,147608.451666667,38.8085557273806,53641.3291666667,18.7306156586086,73845.125,19.4150308901659,NA,NA,198016.37,52.0615807788058,245340.9625,68566.1966666667,27.9473089075644,27585.9,13.4986348216822,35530.0916666667,14.4819239741373,NA,NA,158408.635,64.5667292513373,586718.728333333,216794.24,36.9502846135214,47204.3616666667,11.3164940920933,157359.246666667,26.8202187977995,NA,NA,347174.849166667,59.1722800724073,810059.133333333,361283.8725,44.5996912612223,89484.5433333333,16.6247865139908,223616.076666667,27.6049077733996,NA,NA,383309.985833333,47.318766008605,31224.9908333333,3.85465573418632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1980,"Indiana",285823.1325,57538.1708333333,15874.3766666667,27.5892966994881,9857.45333333333,19.1327924141071,5538.72666666667,9.62617786844545,NA,NA,38514.0525,66.936525687549,111903.911666667,40098.995,35.8334167258109,17124.635,19.2564054119917,14265.6183333333,12.7480962201098,NA,NA,56871.8491666667,50.8220385861698,59287.0241666667,16333.1483333333,27.5492800708261,9857.45333333333,18.6654141997152,5538.72666666667,9.34222411146205,NA,NA,39479.18,66.5899166890495,128976.399166667,45977.3375,35.6478687551099,19508.1591666667,19.0310097260221,25245.7216666667,19.5739079628386,NA,NA,81292.1625,63.0287114737574,210035.84,85073.2383333333,40.5041531642092,33598.1341666667,21.1894413772035,37475.6425,17.842498927802,NA,NA,101252.5575,48.2072761962911,4619.885,2.19956984484172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1980,"Iowa",34050.0525,4325.11833333333,1984.05666666667,45.8728874855447,938.759166666667,28.6222697632112,801.8,18.5382211122547,NA,NA,2279.92333333333,52.7135481071616,9092.15833333333,3685.58833333333,40.5359013582217,2139.9575,28.3568502201841,988.285,10.8696413301206,NA,NA,3688.15833333333,40.5641674739863,5009.27833333333,2259.87583333333,45.1138004908891,938.759166666667,25.4533084910866,801.8,16.0062976469997,NA,NA,2555.7425,51.0201735645886,14285.6541666667,6527.195,45.6905572810952,1963.80833333333,20.1990773585826,3837.67,26.8638030518378,NA,NA,5505.53666666667,38.5389188512835,23663.0216666667,12613.7033333333,53.3055478333177,5591.37,33.6005932446905,5504.28333333333,23.2611177510226,NA,NA,6028.8375,25.4778852207731,879.118333333333,3.7151566934992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1980,"Kansas",84315.0475,19318.3333333333,4822.4775,24.963217151238,3872.50416666667,21.0824709808969,949.973333333333,4.91747045121215,NA,NA,10941.5691666667,56.6382667586921,29852.8725,8531.85916666667,28.5796925125603,5131.275,19.3982272359171,2520.0675,8.44162483861478,NA,NA,14859.9625,49.7773287980914,19829.7716666667,4822.4775,24.3193798751927,3872.50416666667,20.5113640426421,949.973333333333,4.79064181525708,NA,NA,11453.0075,57.7566282281112,43039.5416666667,13365.7791666667,31.0546503263956,5989.71166666667,16.7950874294379,7245.88083333333,16.8354042648766,NA,NA,23523.1683333333,54.6547835372318,58537.1166666667,20680.7808333333,35.3293465940556,8424.27166666667,18.2025952590762,10775.3075,18.4076499041776,NA,NA,27201.2166666667,46.4683233743149,511.438333333333,0.87369922274386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1980,"Kentucky",178995.614166667,33366.1341666667,8938.29583333333,26.7885269197978,4392.10916666667,15.2398236210065,4427.08583333333,13.2682012582568,NA,NA,23346.9683333333,69.972050752758,66342.3166666667,24427.6483333333,36.8206139922257,9141.98833333333,17.9055757469953,11244.6316666667,16.949410620019,NA,NA,36291.0641666667,54.702738749702,34392.9516666667,8938.29583333333,25.9887430423608,4392.10916666667,14.7155283551389,4427.08583333333,12.87207296495,NA,NA,24091.8508333333,70.0488026349973,79789.8966666667,26596.57,33.3332553507505,8038.25833333333,13.1276339381601,17744.4091666667,22.2389173416233,NA,NA,53369.4158333333,66.8874357066678,112808.618333333,43846.6166666667,38.8681443975372,13379.0716666667,16.248357138248,22813.6633333333,20.2233337048081,NA,NA,56002.0433333333,49.6434085983176,2608.88833333333,2.31266757086275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1980,"Louisiana",764808.2225,157113.689166667,29134.5991666667,18.5436414364636,12132.4108333333,8.65911132289218,16840.1533333333,10.7184507108539,NA,NA,117210.025833333,74.6020454710325,252860.366666667,71873.93,28.4243556819436,26158.125,12.6279564327125,35529.9208333333,14.0512019743176,NA,NA,148701.966666667,58.8079376087804,161675.6925,29699.4233333333,18.3697517382419,12132.4108333333,8.41893134635147,17404.9775,10.765364434731,NA,NA,121017.998333333,74.8523148174135,376104.2275,114302.170833333,30.3910890853609,26281.6716666667,9.12292819129892,86630.875,23.0337413583047,NA,NA,259730.434166667,69.0581001689662,524451.665,198433.315,37.8363399799675,50584.58,13.4318073414883,121520.203333333,23.1709061946316,NA,NA,290521.509166667,55.3952877939031,18508.8158333333,3.52917476834273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1980,"Maine",2118.36416666667,559.749166666667,155.025833333333,27.6955898400921,155.025833333333,27.6955898400921,NA,NA,NA,NA,364.54,65.1255994128322,812.0075,219.2925,27.0062160755904,188.331666666667,24.1127290729534,30.9608333333333,3.812875291587,NA,NA,456.339166666667,56.1988856835271,691.975,155.025833333333,22.4033864421884,155.025833333333,22.4033864421884,NA,NA,NA,NA,364.54,52.6810939701579,1408.2125,551.765833333333,39.1820008225558,194.628333333333,18.5170737895329,357.1375,25.3610516878667,NA,NA,999.929166666667,71.006979888807,1695.7325,616.0325,36.3284008533185,227.934166666667,17.4310348014002,388.098333333333,22.8867662401548,NA,NA,999.929166666667,58.9673882329121,132.225833333333,7.79756437606364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1980,"Maryland",628381.786666667,154265.275,19106.8966666667,12.3857405152693,9558.0625,6.60468323084853,9279.19833333333,6.01509207651128,NA,NA,114215.218333333,74.0381905994939,237754.436666667,52431.3783333333,22.0527444486104,22296.485,10.7391070426366,22570.955,9.49338961511983,NA,NA,137354.881666667,57.7717428084167,164734.220833333,19570.9841666667,11.8803391715843,10022.15,6.45817896599199,9279.19833333333,5.63282983122334,NA,NA,122717.249166667,74.4940841956714,352870.5425,78169.2133333333,22.1523771237814,21823.2,7.35966095666032,55103.1516666667,15.6156847993813,NA,NA,244593.350833333,69.315321449178,479628.5525,136899.846666667,28.5428892740214,43406.9541666667,11.2413741239715,75878.4875,15.8202607214465,NA,NA,268507.97,55.9824824023586,22246.6525,4.63830862112822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1980,"Massachusetts",132076.635,37574.9975,5536.03,14.733281086712,1395.74666666667,4.17454343922037,3811.59,10.1439527707221,NA,NA,23999.5641666667,63.8710998361787,57089.8416666667,11410.7891666667,19.9874247914216,2758.8775,5.69569653368755,5313.10416666667,9.30656665276558,NA,NA,30899.705,54.1246990671574,41016.395,5536.03,13.4971149951135,1395.74666666667,3.78496160138359,3811.59,9.29284497089517,NA,NA,26322.1891666667,64.1747992885934,79046.9616666667,17481.3983333333,22.115205903866,2128.3375,3.3415091117895,14625.4733333333,18.5022586889646,NA,NA,51340.1191666667,64.9488836562282,101930.523333333,28683.5583333333,28.1403032137217,4612.27583333333,5.92386437880436,18040.7266666667,17.6990425210218,NA,NA,56774.7591666667,55.6994679415132,5741.59083333333,5.63284739994631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1980,"Michigan",793227.234166667,182866.355,60932.0375,33.3205293559879,33202.8341666667,21.4022455678492,25368.7291666667,13.8728248652775,NA,NA,108921.851666667,59.5636368793301,303043.116666667,126929.95,41.8851123880227,58361.3708333333,24.8902808192268,56774.9683333333,18.7349473427516,NA,NA,160728.47,53.0381523817265,192812.016666667,60932.0375,31.601784242182,33202.8341666667,20.1128351863158,25368.7291666667,13.1572344946343,NA,NA,115077.563333333,59.6838129297093,414196.4125,169119.173333333,40.8306707227536,61796.5716666667,20.1374537302009,100300.948333333,24.2157935960716,NA,NA,242307.530833333,58.5006348487708,574108.539166667,258783.901666667,45.0757799287044,101152.633333333,24.28767196129,128763.154166667,22.4283642172558,NA,NA,275925.913333333,48.0616285091051,21074.4891666667,3.67081966717597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1980,"Minnesota",37592.5433333333,9544.33083333333,1774.2925,18.5900146483117,1130.21916666667,12.6987243533872,644.073333333333,6.74822933718856,NA,NA,7338.48583333333,76.8884268733001,12072.0608333333,3792.0575,31.4118488330458,1523.32333333333,15.5388408968656,2268.73416666667,18.7932632049223,NA,NA,8320.14833333333,68.9206958795284,11586.15,2387.7975,20.6090677231004,1130.21916666667,10.9426472811746,805.331666666667,6.95081339933167,NA,NA,8766.8,75.6662049084467,20488.9108333333,4510.8675,22.0161410076581,2218.44416666667,12.191606576086,1840.17666666667,8.98132986001818,NA,NA,13805.4066666667,67.3798952953941,27228.3958333333,7072.03833333333,25.9730260152736,2611.54833333333,11.4703054046802,3613.95583333333,13.2727460532548,NA,NA,14948.4625,54.9002687910828,2862.6525,10.5134820190013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1980,"Mississippi",498100.741666667,90756.325,17080.4766666667,18.8201501842066,6341.01666666667,7.92460022854765,10566.8191666667,11.6430663831603,NA,NA,68073.3941666667,75.0067768463153,172975.944166667,50707.6358333333,29.3148484187346,15134.675,11.014808145238,27540.4733333333,15.9215626577516,NA,NA,104213.349166667,60.2473076061111,96275.5616666667,17238.8366666667,17.9057243273765,6341.01666666667,7.42701381283119,10639.7158333333,11.0513152550292,NA,NA,72728.4466666667,75.5419603974612,213331.8975,63472.5941666667,29.7529787671188,16192.0533333333,9.75123218405101,46774.9891666667,21.9259237436196,NA,NA,148514.495833333,69.6166384744847,320302.0175,118814.673333333,37.0945753825398,35993.0858333333,15.1562323823202,66330.0666666667,20.708600958677,NA,NA,179694.606666667,56.1016156155391,14963.9683333333,4.67183080835054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1980,"Missouri",353730.305,74174.6325,15348.0775,20.6918146847576,8182.84833333333,12.2114926059382,6740.95416666667,9.08795087952295,NA,NA,55058.59,74.2283286674861,122631.085833333,41306.7641666667,33.6837628778777,16676.465,17.0166644240543,18004.2516666667,14.6816376486595,NA,NA,69227.665,56.4519709905257,76353.5508333333,15348.0775,20.1013277476803,8182.84833333333,11.826921272576,6740.95416666667,8.82860599552339,NA,NA,56800.8341666667,74.391869856391,171998.415833333,55768.4908333333,32.4238398145324,18633.2841666667,13.816432429425,36238.1791666667,21.0689028681412,NA,NA,114367.0575,66.4930877100762,245537.109166667,94608.59,38.5312795776956,34897.3258333333,18.7795867863985,46105.3516666667,18.7773456416199,NA,NA,122612.728333333,49.9365365787156,4312.05166666667,1.75617106566964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1980,"Montana",1615.0425,394.264166666667,289.6625,73.4691418824519,77.44,42.5397116044862,NA,NA,NA,NA,53.495,13.5683139688491,631.8275,289.6625,45.8451871752971,77.44,18.4554521514281,NA,NA,NA,NA,100.258333333333,15.8679913953307,421.799166666667,289.6625,68.6730849397126,77.44,36.9506783515977,NA,NA,NA,NA,81.03,19.2105642693304,918.715,359.7175,39.1544167668972,77.44,12.1677305312776,70.055,7.62532450215791,NA,NA,298.39,32.4790604267918,1295.5225,359.7175,27.7662101584496,77.44,7.64277149159384,70.055,5.40747073092131,NA,NA,382.816666666667,29.5492101964008,57.9166666666667,4.47052572739313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1980,"Nebraska",33886.6483333333,6286.59833333333,564.078333333333,8.97271152735223,158.973333333333,2.70294165654074,302.964166666667,4.81920667748509,NA,NA,4700.93083333333,74.7770190503131,9171.48083333333,1632.62833333333,17.8011420729313,532.121666666667,6.59302899102742,609.130833333333,6.64157560161359,NA,NA,5794.6475,63.1811547698995,6789.005,763.585833333333,11.2473894677251,158.973333333333,2.5705569841069,364.9825,5.37608235669292,NA,NA,5203.3375,76.6435950481698,18141.7691666667,5434.34916666667,29.9549019543895,1279.63916666667,9.14873635278705,3689.94083333333,20.3394762629499,NA,NA,11848.0716666667,65.3082483732407,24915.7066666667,8544.43166666667,34.2933547138672,2117.09666666667,11.4509633667937,5033.80666666667,20.2033469650737,NA,NA,12172.8366666667,48.8560763277568,730.811666666667,2.9331364205069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1980,"Nevada",32496.8075,8325.1225,1252.92,15.0498686355666,832.65,10.5334033746993,356.879166666667,4.28677375818394,NA,NA,5385.82333333333,64.6936226263738,13898.7941666667,2948.87416666667,21.2167626292281,1756.3925,13.8229915248818,1015.51083333333,7.30646717374103,NA,NA,7355.49333333333,52.9218092240976,9074.30083333333,1286.68916666667,14.1794854534707,866.419166666667,10.0117411568424,356.879166666667,3.93285580036883,NA,NA,6101.2325,67.2363922252596,18296.6333333333,3861.37,21.104265083376,1340.5025,8.49722615156718,2427.7875,13.269039477208,NA,NA,11927.5216666667,65.1897070317126,26131.4466666667,6464.34833333333,24.7378127043355,2728.51916666667,12.1832727615868,3352.04416666667,12.8276256933855,NA,NA,14239.1241666667,54.4903783870111,1236.87416666667,4.73327857597883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1980,"New Hampshire",1192.70583333333,510.734166666667,NA,NA,NA,NA,NA,NA,NA,NA,321.1375,62.8776222464067,734.751666666667,131.748333333333,17.9310016309365,NA,NA,NA,NA,NA,NA,321.1375,43.7069440695382,510.734166666667,NA,NA,NA,NA,NA,NA,NA,NA,321.1375,62.8776222464067,815.213333333333,88.1133333333333,10.8086226918107,44.5708333333333,5.77588673927247,43.5425,5.34123992083872,NA,NA,369.680833333333,45.3477412865344,1096.7225,219.861666666667,20.0471556539295,44.5708333333333,4.83712845409046,43.5425,3.97023859727506,NA,NA,369.680833333333,33.7077823545458,48.975,4.46557812026287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
