"","YEAR","STATENAME","population.16.w","p1.pop.w","p1.y1.raw.w","p1.y1.notemployed.rate.w","p1.y2.raw.w","p1.y2.unemployed.rate.w","p1.y3.raw.w","p1.y3.idle.rate.w","p1.y4.raw.w","p1.y4.cfw.rate.w","p1.marry.raw.w","p1.marriage.rate.w","p2.pop.w","p2.y1.raw.w","p2.y1.notemployed.rate.w","p2.y2.raw.w","p2.y2.unemployed.rate.w","p2.y3.raw.w","p2.y3.idle.rate.w","p2.y4.raw.w","p2.y4.cfw.rate.w","p2.marry.raw.w","p2.marriage.rate.w","p3.pop.w","p3.y1.raw.w","p3.y1.notemployed.rate.w","p3.y2.raw.w","p3.y2.unemployed.rate.w","p3.y3.raw.w","p3.y3.idle.rate.w","p3.y4.raw.w","p3.y4.cfw.rate.w","p3.marry.raw.w","p3.marriage.rate.w","p4.pop.w","p4.y1.raw.w","p4.y1.notemployed.rate.w","p4.y2.raw.w","p4.y2.unemployed.rate.w","p4.y3.raw.w","p4.y3.idle.rate.w","p4.y4.raw.w","p4.y4.cfw.rate.w","p4.marry.raw.w","p4.marriage.rate.w","p6.pop.w","p6.y1.raw.w","p6.y1.notemployed.rate.w","p6.y2.raw.w","p6.y2.unemployed.rate.w","p6.y3.raw.w","p6.y3.idle.rate.w","p6.y4.raw.w","p6.y4.cfw.rate.w","p6.marry.raw.w","p6.marriage.rate.w","p6.degree.raw.w","p6.degree.rate.w","p1.disab.raw.w","p1.disab.rate.w","p2.disab.raw.w","p2.disab.rate.w","p3.disab.raw.w","p3.disab.rate.w","p4.disab.raw.w","p4.disab.rate.w","p6.disab.raw.w","p6.disab.rate.w"
"11",1980,"Hawaii",198806.75,41987.0091666667,6141.39583333333,14.6268952116955,1842.02416666667,4.8876084808093,3814.67583333333,9.08537166386643,NA,NA,25699.2375,61.2075925627075,61788.6875,14065.9433333333,22.7645931681804,2979.57,5.87659567215349,9642.06416666667,15.6049020569771,NA,NA,38077.6775,61.6256454711067,53957.8158333333,7336.05416666667,13.5959064564928,2132.91833333333,4.3747971134942,4613.29583333333,8.54981945077805,NA,NA,35031.1875,64.9232867546112,120928.573333333,36020.0475,29.7862171917902,3954.20916666667,4.44979458112185,30601.7333333333,25.305626693355,NA,NA,81713.2433333333,67.57149371811,146952.570833333,46360.4566666667,31.5479044726931,6563.9975,6.12563987056455,35922.1508333333,24.444724328147,NA,NA,90795.4316666667,61.7855347148997,19973.4541666667,13.5917691357163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1980,"Idaho",653042.385,153653.965833333,17199.795,11.1938503550611,9567.85166666667,6.55233471147591,6811.55833333333,4.43305078159958,NA,NA,132525.530833333,86.2493396213946,241716.5175,43804.6966666667,18.1223431148708,16852.6891666667,7.84705497508255,21180.5891666667,8.76257418637792,NA,NA,183622.723333333,75.9661463074543,172765.644166667,17974.4191666667,10.4039314375066,9868.08583333333,5.99303239117873,7261.915,4.20333280672079,NA,NA,148700.7425,86.0707828904621,340019.953333333,88861.0708333333,26.134075357107,16932.9108333333,6.31608697259886,69715.7791666667,20.5034376610016,NA,NA,294559.4725,86.6300549754012,452729.018333333,127702.510833333,28.2072731506044,28699.0883333333,8.11337620782626,87415.2066666667,19.3085053369177,NA,NA,343820.16,75.9439192269433,26692.27,5.89586019872646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1980,"Illinois",7237840.42083333,1553144.53833333,152721.140833333,9.83302822525566,91001.4008333333,6.10164192891438,53145.83,3.42182125927767,NA,NA,1216114.4825,78.300148665172,2677370.50416667,432418.710833333,16.150873036077,180728.3875,7.45062720667122,172071.705,6.42689178551167,NA,NA,1794158.51416667,67.0119623479269,1766311.23833333,161113.7075,9.12147893323855,93808.335,5.52136616397075,54203.4275,3.06873592397825,NA,NA,1383695.39166667,78.3381411858253,3551400.33833333,881168.503333333,24.8118606573897,165750.1275,5.84454096294345,689861.741666667,19.4250626779638,NA,NA,2791009.5375,78.5889866420922,4854019.59333333,1293987.8075,26.6580672496091,289423.76,7.51856350992996,842697.751666667,17.3608230346671,NA,NA,3206185.8825,66.0521825437928,346162.941666667,7.13146980580997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1980,"Indiana",3756538.81333333,845684.361666667,99373.9666666667,11.7507158901249,57140.3983333333,7.11187278766269,40427.4358333333,4.7804402760457,NA,NA,705550.099166667,83.4294839952078,1419048.52583333,266602.013333333,18.7873781960185,109686.645833333,8.69057635552308,122451.2275,8.62910783322866,NA,NA,1013568.42416667,71.4259171349655,918467.245833333,103738.7175,11.2947650523865,58439.52,6.69281475788617,41342.6916666667,4.50127011651418,NA,NA,767637.260833333,83.5780768792522,1878688.795,496396.954166667,26.4225216804291,105377.9225,7.08342167712584,382845.045,20.3783109804517,NA,NA,1532531.86416667,81.5745464733379,2549647.96083333,723671.631666667,28.3831981035586,184442.548333333,9.17433428414141,465834.188333333,18.2705297158388,NA,NA,1793681.89333333,70.3501785692438,136004.203333333,5.33423458542415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1980,"Iowa",2171229.15666667,477166.8525,31294.6866666667,6.55843684503769,17994.465,3.87923247845465,9998.4275,2.09537344172498,NA,NA,408416.7975,85.5920304103689,793399.74,104773.6375,13.2056556383545,37786.7966666667,5.20183448146575,45098.0466666667,5.68415193413936,NA,NA,565007.965833333,71.2135305001906,529457.795,32696.465,6.17546201203818,18370.7008333333,3.56621210364553,10248.4925,1.93565806317008,NA,NA,452545.14,85.4733170941416,1053843.395,229144.080833333,21.7436558335438,34849.2641666667,4.05436819338815,185965.654166667,17.6464221390946,NA,NA,898954.321666667,85.3024582145497,1441697.72833333,334241.154166667,23.183858002819,61694.4783333333,5.27686120637806,224765.111666667,15.5903076802726,NA,NA,1027737.95583333,71.2866459893395,79616.1833333333,5.52239084300793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1980,"Kansas",1710173.06916667,357812.245,21919.4766666667,6.12597164377834,8985.9175,2.60552996433724,10827.8933333333,3.02613828471223,NA,NA,293391.066666667,81.995815058444,612036.415833333,77490.6716666667,12.6611210807052,18410.5033333333,3.3294683650958,41351.8341666667,6.75643362010789,NA,NA,436298.065,71.2862917488247,409129.5175,25493.39,6.23112948578686,9744.71416666667,2.47717050107994,11637.32,2.84440977788898,NA,NA,333241.39,81.451319385676,823376.623333333,165879.195,20.1462113811854,19994.7566666667,2.95128963984532,139441.380833333,16.9353096604593,NA,NA,676899.496666667,82.2101912398638,1129114.57583333,247300.215,21.9021364432819,37256.4291666667,4.0537061532188,174099.224166667,15.4190927911965,NA,NA,796679.890833333,70.5579316647605,80014.595,7.08649030953709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1980,"Kentucky",2450709.94166667,569530.51,72343.6375,12.70232871282,35110.47,6.59602579173124,35400.6766666667,6.2157647474701,NA,NA,487600.421666667,85.6144513955304,921146.076666667,190549.6775,20.6861519933449,64325.3883333333,8.09203991447188,108053.6225,11.7303460587936,NA,NA,693893.206666667,75.3293342113169,617892.744166667,75215.995,12.1729856370852,35498.4166666667,6.13973390149025,36507.53,5.90839273395848,NA,NA,528481.0025,85.5295692479358,1260702.8,343899.8525,27.2784237886994,63985.0275,6.52383890616114,273164.624166667,21.6676463450915,NA,NA,1067056.86,84.6398421578821,1663774.65916667,491523.1275,29.5426501895508,106225.4575,8.30875005182843,343366.495,20.6378005043052,NA,NA,1244710.78,74.812461720233,80500.9366666667,4.83845190351601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1980,"Louisiana",2141363.54333333,473593.055,51661.7008333333,10.9084582824664,17370.1725,3.95404328134287,30925.6825,6.53001182629251,NA,NA,405481.964166667,85.6182243142621,796821.070833333,133082.9425,16.701734852571,31798.2208333333,4.57175543326115,79939.7241666667,10.0323306063008,NA,NA,582637.419166667,73.1202324453257,518221.879166667,51973.4916666667,10.0291967120808,17681.9633333333,3.65382400646804,30925.6825,5.9676528034151,NA,NA,441602.03,85.2148563681109,1060066.0825,285103.310833333,26.8948620788774,30080.7341666667,3.73653522433286,248667.029166667,23.4576912960204,NA,NA,896483.7825,84.5686695668805,1458169.355,417410.329166667,28.6256413039668,54689.82,4.99245767687091,319839.564166667,21.9343221738923,NA,NA,1070529.56833333,73.4159968910699,77632.8041666667,5.32399092742329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1980,"Maine",821009.6925,176849.883333333,24309.6308333333,13.7459128471765,9455.77666666667,5.83704225054693,14013.2183333333,7.92379280619637,NA,NA,141209.485833333,79.8470901827944,293779.351666667,62727.1883333333,21.3518029696335,17585.1683333333,7.07261786291559,35719.5291666667,12.1586248196216,NA,NA,201396.048333333,68.5535069741202,194517.681666667,25671.665,13.1975997143499,10120.1675,5.65479313710759,14386.295,7.39588035223088,NA,NA,156276.513333333,80.3405181443274,398792.89,109147.625833333,27.3695014555885,20317.5875,6.55484597291339,86684.3191666667,21.7366761896549,NA,NA,316690.4375,79.4122577009836,535573.738333333,156397.255,29.20181551222,32749.7125,7.95038354716597,105109.865,19.6256570247627,NA,NA,360038.951666667,67.2249077759268,25846.4166666667,4.82593055199063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1980,"Maryland",2491506.26916667,522195.9025,42646.48,8.16675883434378,20462.9675,4.09249208804606,19446.0633333333,3.72390193799602,NA,NA,433358.549166667,82.9877345057618,889950.3725,138398.600833333,15.5512717461482,40491.0883333333,5.1122344986903,69502.1816666667,7.80966937194767,NA,NA,612315.713333333,68.8033549121677,649221.8925,46864.9441666667,7.21863275223219,21511.8908333333,3.44814318055504,20782.3133333333,3.20111098738608,NA,NA,542917.296666667,83.6258454834326,1319217.82416667,299231.096666667,22.6824631372523,43930.4808333333,4.12912588397288,244145.335,18.5068250691825,NA,NA,1108455.34333333,84.0236785030956,1754810.74916667,413539.830833333,23.5660643764416,73438.8475,5.19108931553469,284197.823333333,16.1953545969726,NA,NA,1232845.89916667,70.2552055685849,195283.105833333,11.1284425358159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1980,"Massachusetts",4327641.49166667,889975.7125,92130.77,10.3520544106983,41693.5883333333,4.96625072013644,46035.7883333333,5.1727016464321,NA,NA,680942.661666667,76.5124993977481,1512688.17333333,260343.870833333,17.2106766895416,79380.8591666667,5.96075387411925,132870.650833333,8.78374361455751,NA,NA,962519.295,63.6297230300287,1036852.9275,98580.72,9.50768593938314,44829.5341666667,4.56000963752404,46945.8233333333,4.52772250414785,NA,NA,791077.571666667,76.2960252785385,2151214.09,518617.7825,24.1081436250727,78593.6375,4.59292305507323,417771.145,19.4202495670712,NA,NA,1628884.755,75.7193234542267,2881965.27166667,733468.993333333,25.4503064469324,126570.214166667,5.56336329438805,496884.688333333,17.2411754304722,NA,NA,1785212.08916667,61.9442609776579,261703.563333333,9.08073271757323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1980,"Michigan",6069401.5325,1333952.58,193247.3425,14.4868225000922,129270.024166667,10.178940335973,58998.705,4.42284874924115,NA,NA,1061167.11333333,79.5505874229302,2256561.16416667,520313.584166667,23.0578099290659,250431.209166667,12.6055208588457,206495.906666667,9.15091112732698,NA,NA,1512130.5225,67.0103938023953,1500427.58666667,198134.049166667,13.205172374019,131983.0325,9.20206292570198,60396.5308333333,4.02528794925116,NA,NA,1196376.66416667,79.7357149920526,3034542.60166667,874384.890833333,28.8143883810724,220651.260833333,9.26791117889934,637263.051666667,21.0003000556546,NA,NA,2416439.72833333,79.6311024602571,4125066.52,1285041.95583333,31.152029903104,382811.508333333,11.8780943157429,772727.5825,18.7324877975544,NA,NA,2746934.46416667,66.5912767914993,263602.418333333,6.39025860686807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1980,"Minnesota",3032564.60666667,668298.44,62504.5933333333,9.3527965340355,33568.6141666667,5.25032610186622,24687.6733333333,3.69410907697665,NA,NA,530221.500833333,79.3390301544522,1121790.28583333,184905.7875,16.4830975838448,65300.6608333333,6.51582796213345,84933.8191666667,7.57127426037325,NA,NA,743254.949166667,66.2561406131746,762273.391666667,64945.2516666667,8.5199421069477,34710.1433333333,4.74157487710627,24957.7216666667,3.27411686404245,NA,NA,603425.646666667,79.1613157777043,1523752.67416667,306773.6025,20.1327687689062,55523.51,4.36333181558483,237799.996666667,15.6062070110373,NA,NA,1210527.0875,79.4438039731108,2100532.70916667,454043.495,21.6156355489523,101652.333333333,5.81488000663936,282507.331666667,13.4493183768961,NA,NA,1371899.37333333,65.3119738315144,140204.265833333,6.67470043296569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1980,"Mississippi",1235833.41916667,278158.395833333,25750.4325,9.25747088196077,6878.3725,2.65280948102925,17889.0958333333,6.4312622237195,NA,NA,245409.631666667,88.2265771383406,444381.228333333,76792.095,17.2806793140231,13801.2808333333,3.6186753312846,52343.7516666667,11.7790195285664,NA,NA,345414.335833333,77.7292814840135,300686.369166667,26713.0508333333,8.88402454270437,6986.695,2.48672219121478,18592.5025,6.18335395499568,NA,NA,264517.390833333,87.971194559443,619341.115,157484.970833333,25.4278243473846,16310.3916666667,3.41102742337279,138710.5975,22.3964781508168,NA,NA,535424.365833333,86.4506413131209,803010.7575,217894.243333333,27.134660563166,28280.7308333333,4.61050829032226,165564.223333333,20.6179334195698,NA,NA,616558.665,76.7808723907413,44193.2375,5.50344277299423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1980,"Missouri",3361020.00666667,673192.136666667,69744.7991666667,10.3603110268059,33396.9141666667,5.24412587210524,34523.68,5.12835461372813,NA,NA,559196.32,83.0663772706674,1152305.71583333,210430.960833333,18.2617301938099,68279.19,6.75928558592126,114885.1875,9.97002669703122,NA,NA,832509.759166667,72.247299282431,791523.8275,76689.6391666667,9.68886046158436,35466.535,4.72697598403399,36610.9783333333,4.62537918144142,NA,NA,653170.320833333,82.5206138008945,1641926.30083333,393953.161666667,23.9933522879025,67058.2025,5.09936154183296,314108.698333333,19.1304992297104,NA,NA,1334198.52333333,81.2581248413027,2185997.81,563123.914166667,25.7604976359362,112717.535,6.49447404484357,378490.1025,17.3142946790052,NA,NA,1543099.4975,70.590166670844,184301.8125,8.43101542265497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1980,"Montana",564844.635,123779.070833333,11307.24,9.13501767615062,4397.745,3.76295110908213,6003.76,4.8503838004116,NA,NA,98640.0108333333,79.690379132148,208630.94,36403.5966666667,17.4488005789873,9111.01666666667,5.0243184435255,19716.075,9.45021625268045,NA,NA,140389.555833333,67.2908609975746,142553.373333333,12183.2508333333,8.54644863776403,4697.53916666667,3.47791551930448,6061.92416666667,4.25238914023594,NA,NA,113335.13,79.5036464938559,285850.156666667,67813.3066666667,23.7233757215479,9495.58916666667,4.17329027959445,55644.1633333333,19.4662000476777,NA,NA,229929.5075,80.4370759076139,382609.635,101018.569166667,26.402515756475,16329.4666666667,5.48114845581067,69599.3083333333,18.1906836541984,NA,NA,258839.0925,67.6509603580683,28985.6375,7.57577301993453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1980,"Nebraska",1145851.23416667,241321.8775,13650.8933333333,5.65671603202794,5548.20083333333,2.3789641634042,7120.83416666667,2.95076196175652,NA,NA,203418.855,84.293582126635,404921.425,51165.6608333333,12.6359480319752,14048.94,3.8196738216904,25963.2125,6.41191374351209,NA,NA,289924.705833333,71.6002384495543,270530.783333333,15216.0541666667,5.62451857758393,5732.94833333333,2.19613075597401,7519.3525,2.77948128761933,NA,NA,227657.348333333,84.1521048097607,548246.625,111164.228333333,20.2763178584699,11010.7108333333,2.45723726811248,96251.8425,17.556303698176,NA,NA,461699.090833333,84.2137588778286,738120.28,158843.765,21.5200380349934,21601.0691666667,3.5949201194823,113648.508333333,15.397017452675,NA,NA,524120.993333333,71.00753190704,42374.3008333333,5.74083953272945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1980,"Nevada",491547.7625,128058.156666667,10566.3625,8.25122176910923,5530.28166666667,4.4953571374937,4854.32833333333,3.79072169996096,NA,NA,88688.175,69.2561702499388,200939.748333333,29633.6275,14.7475189681444,9742.35416666667,5.38107496716924,16417.2566666667,8.17023849329827,NA,NA,123790.893333333,61.6059760998506,142226.3,11773.4675,8.27798199067261,5827.96416666667,4.27643828713554,5637.90333333333,3.96403712487306,NA,NA,99280.8666666667,69.8048579388388,270287.014166667,57281.5083333333,21.1928451353612,10743.5591666667,4.80161075384457,45272.9391666667,16.749949791798,NA,NA,196756.541666667,72.7954105650599,352692.0225,78878.065,22.3645730461624,16128.7883333333,5.56274939280757,56106.8666666667,15.9081757134631,NA,NA,223647.75,63.4116270662175,22442.6558333333,6.36324453109322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
